Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,24.71817827354724,24.729274281755732,23.821675325324954,24.261051177978516,212818400,0.0,0.0
2015-01-05 00:00:00-05:00,24.03026145194082,24.110147948537623,23.391171172179064,23.577571868896484,257142000,0.0,0.0
2015-01-06 00:00:00-05:00,23.641921765146805,23.839418440201086,23.21807948278624,23.579788208007812,263188400,0.0,0.0
2015-01-07 00:00:00-05:00,23.78838352536704,24.01029009442088,23.677430240840117,23.910432815551758,160423600,0.0,0.0
2015-01-08 00:00:00-05:00,24.23885389125135,24.886820629369133,24.12124199427357,24.829124450683594,237458000,0.0,0.0
2015-01-09 00:00:00-05:00,25.002210386433102,25.13091659074848,24.456320480868424,24.85575294494629,214798000,0.0,0.0
2015-01-12 00:00:00-05:00,24.986684395122083,24.993341322659273,24.143440277820233,24.243297576904297,198603200,0.0,0.0
2015-01-13 00:00:00-05:00,24.727052467234984,25.031065118246495,24.16784858103106,24.458545684814453,268367600,0.0,0.0
2015-01-14 00:00:00-05:00,24.19668793705489,24.518451724396368,24.07685820916575,24.365337371826172,195826400,0.0,0.0
2015-01-15 00:00:00-05:00,24.409724521146927,24.423038374576155,23.668557334696477,23.70406150817871,240056000,0.0,0.0
2015-01-16 00:00:00-05:00,23.75065566000961,23.87270492884302,23.34456630335931,23.519872665405273,314053200,0.0,0.0
2015-01-20 00:00:00-05:00,23.930403963500748,24.181159473930325,23.633049969024885,24.125682830810547,199599600,0.0,0.0
2015-01-21 00:00:00-05:00,24.17671685841635,24.64493979330812,24.025820343479488,24.30986213684082,194303600,0.0,0.0
2015-01-22 00:00:00-05:00,24.467415221160643,24.9578284643181,24.347585488129347,24.94229507446289,215185600,0.0,0.0
2015-01-23 00:00:00-05:00,24.920114020778197,25.24187794150865,24.749244975856005,25.07101058959961,185859200,0.0,0.0
2015-01-26 00:00:00-05:00,25.23965151661796,25.377234192519005,25.03106050265451,25.097631454467773,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,24.946746634507658,24.96006218552955,24.194483182789718,24.21889305114746,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.102870222038018,26.211605664482956,25.58804702758789,25.58804702758789,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.81217002144716,26.449042434197793,25.643520568141522,26.384689331054688,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.27373889027836,26.62878907264439,25.929783020884912,25.99857521057129,334982000,0.0,0.0
2015-02-02 00:00:00-05:00,26.196069274325748,26.444603530304434,25.75891309377555,26.32477378845215,250956400,0.0,0.0
2015-02-03 00:00:00-05:00,26.295923963069487,26.42684800391051,26.098427285623295,26.32921028137207,207662800,0.0,0.0
2015-02-04 00:00:00-05:00,26.29592659815271,26.74195924487378,26.25376381121019,26.531147003173828,280598800,0.0,0.0
2015-02-05 00:00:00-05:00,26.738339410088408,26.785125203713097,26.566797732344764,26.720518112182617,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.738344018974548,26.789584720984386,26.388575704326623,26.495512008666992,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.410855681713304,26.698243498106343,26.384121180323174,26.671510696411133,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.77175571561299,27.212865534998993,26.7695291157995,27.183902740478516,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.350991145688674,27.829973586883128,27.290840652931514,27.821062088012695,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.08394617190155,28.40029844206424,27.974783282031957,28.173059463500977,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.355745454525294,28.355745454525294,27.992610730666286,28.311189651489258,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.402520788269594,28.712189812630196,28.27553491915968,28.478267669677734,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.43371054558967,28.68991058646957,28.393609654845907,28.676544189453125,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.623073426365114,28.74560439039607,28.589657435896967,28.616390228271484,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.654263638576644,28.850313186645508,28.52727947176931,28.850313186645508,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,28.9661658442121,29.630056381225586,28.885964051866292,29.630056381225586,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.616684188574315,29.763721345675403,29.222358503399096,29.445140838623047,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.30924481303132,29.318158010503875,28.549556199464845,28.692136764526367,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.6921367455127,29.15552443150277,28.206472864633636,29.055273056030273,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,28.96171093588066,29.088698530921878,28.569615150067428,28.618627548217773,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.79462197853155,29.02408755290836,28.582979402087506,28.758975982666016,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.73001454520416,28.85477212248449,28.536191581068124,28.81912612915039,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.7612031577263,28.863681136539967,28.587433194182317,28.636442184448242,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.645357888294036,28.683230483724483,28.017111665298497,28.16192054748535,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.605253750386986,28.82135291218888,28.128501334221365,28.204246520996094,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.50722634668983,28.865907728675296,27.861157258728984,28.32454490661621,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.161917090893873,28.34237024672098,27.5804550335683,27.738630294799805,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.79210009152278,27.796554990966435,27.203954782675737,27.2329158782959,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.248511363041793,27.82551859010092,27.09701928216281,27.725265502929688,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.714125288670893,27.936907643564236,27.308661470752785,27.53367042541504,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.598281392520114,27.836658477783203,27.373272406222377,27.836658477783203,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.04829724757786,28.364647765853334,27.992601661978895,28.302268981933594,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.293359273393268,28.774569979250792,28.153007000698736,28.620849609375,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.683234551373648,28.794625753514907,28.382478645531226,28.404756546020508,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.571841887466128,28.60525788664302,27.883445109305814,28.048303604125977,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.32009360761879,28.482723775101412,28.186422834730436,28.34014320373535,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.34460690514655,28.52505841449588,28.195341397978133,28.22430419921875,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.190885920540584,28.253264722405127,27.486892700195312,27.486892700195312,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.348765089377032,27.821062641035965,27.31311909318673,27.678482055664062,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.75199844293392,27.780959537766382,27.38218061016489,27.45792579650879,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.636154371301487,28.159692613989286,27.62501457264434,28.15300941467285,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.09063164672656,28.179744945544357,27.7052190514047,27.720813751220703,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.80768997516421,27.8745253531107,27.4245041009521,27.68070411682129,162485600,0.0,0.0
