Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,78.15126058854695,78.49934943200917,77.27605711039311,78.02196502685547,18177500,0.0,0.0
2015-01-05 00:00:00-05:00,77.5545428885125,78.8176104043233,76.44065089946676,76.76885223388672,26452200,0.0,0.0
2015-01-06 00:00:00-05:00,76.8086291980268,77.16665802343586,74.94882936223388,75.7345199584961,27399300,0.0,0.0
2015-01-07 00:00:00-05:00,76.34119234816986,76.93791717420874,75.40631864845597,75.7345199584961,22045300,0.0,0.0
2015-01-08 00:00:00-05:00,76.32128026363479,77.80315581750185,75.66488537716194,77.75342559814453,23961000,0.0,0.0
2015-01-09 00:00:00-05:00,77.77333096426887,78.19104517444738,76.77878705123337,77.31584167480469,21157000,0.0,0.0
2015-01-12 00:00:00-05:00,77.41528339693102,77.57441404222261,75.79417978379857,76.30139923095703,19190200,0.0,0.0
2015-01-13 00:00:00-05:00,76.80863335278706,77.65399420105035,75.43615783211254,76.03288269042969,25179600,0.0,0.0
2015-01-14 00:00:00-05:00,76.00303557417176,76.77877852616258,75.61516409817635,75.86380004882812,25918600,0.0,0.0
2015-01-15 00:00:00-05:00,75.983157546032,76.15222819257032,73.138761307578,73.64598083496094,34134000,0.0,0.0
2015-01-16 00:00:00-05:00,73.63601902826355,74.9090337946463,73.43710572866216,74.7697982788086,21791500,0.0,0.0
2015-01-20 00:00:00-05:00,75.30686092654548,75.89363815116803,74.41176995123644,75.82402038574219,22821600,0.0,0.0
2015-01-21 00:00:00-05:00,75.74445942539133,76.87823874999968,75.43614568781044,76.3212890625,25096700,0.0,0.0
2015-01-22 00:00:00-05:00,76.74894921826758,77.32578648837693,76.26162484278716,77.22633361816406,19519500,0.0,0.0
2015-01-23 00:00:00-05:00,77.22633153478456,77.76338612476681,76.61965917875466,77.40534973144531,16746500,0.0,0.0
2015-01-26 00:00:00-05:00,77.55453282450476,78.04185718682504,76.86829513936273,77.0771484375,19260800,0.0,0.0
2015-01-27 00:00:00-05:00,76.29145745157844,76.46052808419121,75.21734827774306,75.36653137207031,20110000,0.0,0.0
2015-01-28 00:00:00-05:00,76.48042296355794,77.21638328202656,75.58533198824888,75.82402038574219,53306400,0.0,0.0
2015-01-29 00:00:00-05:00,76.43068269926394,77.59429702047296,73.80508790833603,77.57440948486328,61293500,0.0,0.0
2015-01-30 00:00:00-05:00,77.57441187029607,77.73354251113234,75.33668845096061,75.49581909179688,42649500,0.0,0.0
2015-02-02 00:00:00-05:00,75.69473290622022,75.72456800762845,73.34760881705314,74.58084106445312,41955300,0.0,0.0
2015-02-03 00:00:00-05:00,74.77975601180137,75.16762751407175,73.45701084366517,74.98860931396484,26957700,0.0,0.0
2015-02-04 00:00:00-05:00,74.68029919430546,75.93342665612788,74.60074144753307,75.21735382080078,20277400,0.0,0.0
2015-02-05 00:00:00-05:00,75.29691686051824,75.56544795946584,74.79964491644843,75.19746398925781,15062600,0.0,0.0
2015-02-06 00:00:00-05:00,75.26708747100662,75.28697501166117,73.84488929950541,74.06369018554688,21211000,0.0,0.0
2015-02-09 00:00:00-05:00,73.64597251343011,74.42171547485114,73.0492401543981,74.03384399414062,16194300,0.0,0.0
2015-02-10 00:00:00-05:00,74.44160578344909,74.92893014621545,74.09351695290171,74.77975463867188,15811300,0.0,0.0
2015-02-11 00:00:00-05:00,74.68029414955537,76.33124058478793,74.62062394656489,76.0925521850586,20877400,0.0,0.0
2015-02-12 00:00:00-05:00,76.44063916419614,76.45058672704279,75.47593043778727,75.81407928466797,17235000,0.0,0.0
2015-02-13 00:00:00-05:00,76.04281681815061,76.06271194298114,75.08805569599188,75.32674407958984,18621900,0.0,0.0
2015-02-17 00:00:00-05:00,74.88915664963874,76.49037289171187,74.67035578360127,75.18751525878906,25254400,0.0,0.0
2015-02-18 00:00:00-05:00,75.52566270091974,76.48042389022858,75.03833074926669,76.29145812988281,22426400,0.0,0.0
2015-02-19 00:00:00-05:00,76.56993696322904,79.40438571714236,76.53015429450082,78.98667907714844,45851200,0.0,0.0
2015-02-20 00:00:00-05:00,79.11596148422183,79.9016444006362,78.76786508770795,79.46405029296875,36931700,0.0,0.0
2015-02-23 00:00:00-05:00,79.52372769203447,79.75247612293074,77.95234654140476,78.40983581542969,24139100,0.0,0.0
2015-02-24 00:00:00-05:00,78.07169525639338,79.0463516058553,77.67387618339325,78.02196502685547,18897100,0.0,0.0
2015-02-25 00:00:00-05:00,78.07169382345066,79.76241536795978,78.07169382345066,79.12590789794922,25593800,0.0,0.0
2015-02-26 00:00:00-05:00,79.44416071069224,80.9260365235219,79.28503763892064,79.97127532958984,31111900,0.0,0.0
2015-02-27 00:00:00-05:00,80.23980028333827,80.78680245068261,78.19104232522602,78.53913116455078,30739200,0.0,0.0
2015-03-02 00:00:00-05:00,78.56896484757665,79.42427317319192,78.09158045672052,79.31487274169922,21662500,0.0,0.0
2015-03-03 00:00:00-05:00,79.17563512393644,79.26514042674626,78.09157840071377,79.16568756103516,18635000,0.0,0.0
2015-03-04 00:00:00-05:00,78.8673341852454,80.70723887989557,78.41978487826489,80.45860290527344,28126700,0.0,0.0
2015-03-05 00:00:00-05:00,80.78680186482273,81.54264974251296,80.60778366478715,80.76690673828125,27825700,0.0,0.0
2015-03-06 00:00:00-05:00,80.45859923277827,80.88625339311895,79.39443761347944,79.57345581054688,24488600,0.0,0.0
2015-03-09 00:00:00-04:00,79.24524966484664,79.47399807566676,78.20097564794513,79.00656127929688,18925100,0.0,0.0
2015-03-10 00:00:00-04:00,78.07169815460153,78.82755366258418,77.12688446044922,77.12688446044922,23067100,0.0,0.0
2015-03-11 00:00:00-04:00,77.37551508826193,78.002074986402,76.83846049509869,77.14676666259766,20215700,0.0,0.0
