,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
16,2015-01-27 00:00:00-05:00,24.946738775825928,24.96005432265318,24.194475561084744,24.21888542175293,382274800,0.0,0.0,AAPL
17,2015-01-28 00:00:00-05:00,26.10287605920962,26.211611525970177,25.58805274963379,25.58805274963379,585908400,0.0,0.0,AAPL
18,2015-01-29 00:00:00-05:00,25.81218308317573,26.449055818202815,25.643533544528434,26.384702682495117,337745600,0.0,0.0,AAPL
19,2015-01-30 00:00:00-05:00,26.27373696274273,26.62878711906101,25.92978111858312,25.998573303222656,334982000,0.0,0.0,AAPL
20,2015-02-02 00:00:00-05:00,26.19606547827893,26.444599698242758,25.758909361076608,26.324769973754883,250956400,0.0,0.0,AAPL
21,2015-02-03 00:00:00-05:00,26.295931582818667,26.42685566159745,26.098434848144024,26.3292179107666,207662800,0.0,0.0,AAPL
22,2015-02-04 00:00:00-05:00,26.295928488591134,26.741961167377898,26.253765698617492,26.53114891052246,280598800,0.0,0.0,AAPL
23,2015-02-05 00:00:00-05:00,26.738337501467665,26.78512329175272,26.56679583596891,26.720516204833984,168984800,0.1175,0.0,AAPL
24,2015-02-06 00:00:00-05:00,26.73833824448596,26.789578935429713,26.38857000537499,26.495506286621094,174826400,0.0,0.0,AAPL
25,2015-02-09 00:00:00-05:00,26.410857570421822,26.698245407366706,26.384123067119837,26.671512603759766,155559200,0.0,0.0,AAPL
26,2015-02-10 00:00:00-05:00,26.77175571561299,27.212865534998993,26.7695291157995,27.183902740478516,248034000,0.0,0.0,AAPL
27,2015-02-11 00:00:00-05:00,27.350985520323754,27.829967863004374,27.29083503993794,27.821056365966797,294247200,0.0,0.0,AAPL
28,2015-02-12 00:00:00-05:00,28.08394427058599,28.400296519331267,27.974781388106848,28.173057556152344,297898000,0.0,0.0,AAPL
29,2015-02-13 00:00:00-05:00,28.35573972347411,28.35573972347411,27.992605073009173,28.31118392944336,217088800,0.0,0.0,AAPL
30,2015-02-17 00:00:00-05:00,28.402516983718716,28.71218596659879,28.275531131618703,28.47826385498047,252609600,0.0,0.0,AAPL
31,2015-02-18 00:00:00-05:00,28.43371621918115,28.689916311182564,28.393615320435757,28.676549911499023,179566800,0.0,0.0,AAPL
32,2015-02-19 00:00:00-05:00,28.62306961077695,28.74560055847396,28.589653624763308,28.61638641357422,149449600,0.0,0.0,AAPL
33,2015-02-20 00:00:00-05:00,28.654263638576644,28.850313186645508,28.52727947176931,28.850313186645508,195793600,0.0,0.0,AAPL
34,2015-02-23 00:00:00-05:00,28.966160250374262,29.630050659179688,28.885958473516727,29.630050659179688,283896400,0.0,0.0,AAPL
35,2015-02-24 00:00:00-05:00,29.61669186241665,29.763729057615855,29.222366075069523,29.445148468017578,276912400,0.0,0.0,AAPL
36,2015-02-25 00:00:00-05:00,29.30924481303132,29.318158010503875,28.549556199464845,28.692136764526367,298846800,0.0,0.0,AAPL
37,2015-02-26 00:00:00-05:00,28.692140512533417,29.155528259362143,28.206476567891034,29.05527687072754,365150000,0.0,0.0,AAPL
38,2015-02-27 00:00:00-05:00,28.96171093588066,29.088698530921878,28.569615150067428,28.618627548217773,248059200,0.0,0.0,AAPL
39,2015-03-02 00:00:00-05:00,28.794616249393325,29.024081778114386,28.58297371505887,28.758970260620117,192386800,0.0,0.0,AAPL
40,2015-03-03 00:00:00-05:00,28.730018348106007,28.854775941900105,28.53619535831423,28.819129943847656,151265200,0.0,0.0,AAPL
41,2015-03-04 00:00:00-05:00,28.761206989043135,28.863684981508023,28.58743700235103,28.636445999145508,126665200,0.0,0.0,AAPL
42,2015-03-05 00:00:00-05:00,28.645359828384883,28.68323242638036,28.017113562839526,28.161922454833984,226068400,0.0,0.0,AAPL
43,2015-03-06 00:00:00-05:00,28.605251815919722,28.821350963107626,28.128499431995095,28.20424461364746,291368400,0.0,0.0,AAPL
44,2015-03-09 00:00:00-04:00,28.50722634668983,28.865907728675296,27.861157258728984,28.32454490661621,354114000,0.0,0.0,AAPL
45,2015-03-10 00:00:00-04:00,28.16192096380277,28.34237414444632,27.580458826512846,27.73863410949707,275426400,0.0,0.0,AAPL
46,2015-03-11 00:00:00-04:00,27.79210009152278,27.796554990966435,27.203954782675737,27.2329158782959,275756000,0.0,0.0,AAPL
47,2015-03-12 00:00:00-04:00,27.24850573939023,27.825512847364408,27.097013689776762,27.72525978088379,193450800,0.0,0.0,AAPL
48,2015-03-13 00:00:00-04:00,27.714125288670893,27.936907643564236,27.308661470752785,27.53367042541504,207309200,0.0,0.0,AAPL
49,2015-03-16 00:00:00-04:00,27.598279501504912,27.83665657043457,27.373270530624637,27.83665657043457,143497200,0.0,0.0,AAPL
50,2015-03-17 00:00:00-04:00,28.048301028043767,28.36465158895827,27.992605434937918,28.30227279663086,204092400,0.0,0.0,AAPL
51,2015-03-18 00:00:00-04:00,28.29336115891731,28.774571896843646,28.153008876869432,28.620851516723633,261083600,0.0,0.0,AAPL
52,2015-03-19 00:00:00-04:00,28.683228773229263,28.794619952931125,28.38247292797314,28.40475082397461,183238000,0.0,0.0,AAPL
53,2015-03-20 00:00:00-04:00,28.571841887466128,28.60525788664302,27.883445109305814,28.048303604125977,274780400,0.0,0.0,AAPL
54,2015-03-23 00:00:00-04:00,28.320091701619532,28.48272185815682,28.186420937727494,28.34014129638672,150838800,0.0,0.0,AAPL
55,2015-03-24 00:00:00-04:00,28.344599243232636,28.525050703803593,28.19533377641262,28.22429656982422,131369200,0.0,0.0,AAPL
56,2015-03-25 00:00:00-04:00,28.19087418334316,28.25325295923646,27.486881256103516,27.486881256103516,206620800,0.0,0.0,AAPL
57,2015-03-26 00:00:00-04:00,27.348765089377032,27.821062641035965,27.31311909318673,27.678482055664062,190291600,0.0,0.0,AAPL
58,2015-03-27 00:00:00-04:00,27.751996515157707,27.7809576079784,27.382178708077856,27.457923889160156,158184800,0.0,0.0,AAPL
59,2015-03-30 00:00:00-04:00,27.636146881973367,28.159684982783624,27.625007086335078,28.15300178527832,188398800,0.0,0.0,AAPL
60,2015-03-31 00:00:00-04:00,28.090625848343983,28.17973912876728,27.705213332577813,27.720808029174805,168362400,0.0,0.0,AAPL
61,2015-04-01 00:00:00-04:00,27.80769189126285,27.874527273814653,27.42450599064718,27.680706024169922,162485600,0.0,0.0,AAPL
62,2015-04-02 00:00:00-04:00,27.85447555936038,27.972549927020538,27.667339210546782,27.919082641601562,128880400,0.0,0.0,AAPL
63,2015-04-06 00:00:00-04:00,27.729721471345883,28.40698007047401,27.698532075965176,28.371334075927734,148776000,0.0,0.0,AAPL
64,2015-04-07 00:00:00-04:00,28.43593617223431,28.54287073770371,28.066118392085766,28.07280158996582,140049200,0.0,0.0,AAPL
65,2015-04-08 00:00:00-04:00,28.037159976603217,28.15969095583819,27.841112109521802,27.981464385986328,149316800,0.0,0.0,AAPL
66,2015-04-09 00:00:00-04:00,28.037158217371275,28.19979007963362,27.772048378461868,28.19533348083496,129936000,0.0,0.0,AAPL
67,2015-04-10 00:00:00-04:00,28.0594413149933,28.34014760205144,27.905722621826133,28.315641403198242,160752000,0.0,0.0,AAPL
68,2015-04-13 00:00:00-04:00,28.59856566891748,28.64312485295536,28.206470004858815,28.259937286376953,145460400,0.0,0.0,AAPL
69,2015-04-14 00:00:00-04:00,28.293361916479697,28.35796900985864,28.050529941081454,28.137414932250977,102098400,0.0,0.0,AAPL
70,2015-04-15 00:00:00-04:00,28.16192203889392,28.322323927981227,28.072808745160057,28.24435043334961,115881600,0.0,0.0,AAPL
71,2015-04-16 00:00:00-04:00,28.13295422246197,28.315635677165186,28.095081631781955,28.108448028564453,113476000,0.0,0.0,AAPL
72,2015-04-17 00:00:00-04:00,27.970333242586406,28.101774053272038,27.727499523274282,27.79210662841797,207828000,0.0,0.0,AAPL
73,2015-04-20 00:00:00-04:00,27.97478073938513,28.542874734769516,27.885667455885272,28.42702865600586,188217200,0.0,0.0,AAPL
74,2015-04-21 00:00:00-04:00,28.538421256044888,28.56069745208385,28.21984071824791,28.2733097076416,129740400,0.0,0.0,AAPL
75,2015-04-22 00:00:00-04:00,28.29113171868433,28.709961948008925,28.14186794383772,28.654266357421875,150618000,0.0,0.0,AAPL
76,2015-04-23 00:00:00-04:00,28.582976671554942,29.05527417379222,28.54733067909467,28.888187408447266,183083600,0.0,0.0,AAPL
77,2015-04-24 00:00:00-04:00,29.070873700949942,29.102063097864274,28.790165729331633,29.02408790588379,178103600,0.0,0.0,AAPL
78,2015-04-27 00:00:00-04:00,29.4763406715094,29.659023882814733,29.217912255248624,29.552085876464844,387816800,0.0,0.0,AAPL
79,2015-04-28 00:00:00-04:00,29.955311265458246,29.973130859014958,28.8659058921822,29.086458206176758,475696000,0.0,0.0,AAPL
80,2015-04-29 00:00:00-04:00,28.997359773767467,29.315936993549403,28.58298434844246,28.658729553222656,253544400,0.0,0.0,AAPL
81,2015-04-30 00:00:00-04:00,28.658724142708316,28.658724142708316,27.754228258038946,27.881214141845703,332781600,0.0,0.0,AAPL
82,2015-05-01 00:00:00-04:00,28.0928631748341,28.99067776645209,27.914638256413046,28.727792739868164,234050400,0.0,0.0,AAPL
83,2015-05-04 00:00:00-04:00,28.850315188257536,29.088693941596958,28.57406384221156,28.672088623046875,203953200,0.0,0.0,AAPL
84,2015-05-05 00:00:00-04:00,28.54955458508318,28.616389964792756,28.021561544215924,28.026018142700195,197085600,0.0,0.0,AAPL
85,2015-05-06 00:00:00-04:00,28.19533297646857,28.237662165826453,27.48243015393493,27.850021362304688,288564000,0.0,0.0,AAPL
86,2015-05-07 00:00:00-04:00,27.91266108386956,28.20572617815687,27.744876389021886,28.022281646728516,175763600,0.13,0.0,AAPL
87,2015-05-08 00:00:00-04:00,28.339954580653217,28.55024528503418,28.212438276395325,28.55024528503418,222201600,0.0,0.0,AAPL
88,2015-05-11 00:00:00-04:00,28.498787417855624,28.53681820285766,28.105052219051004,28.259414672851562,168143200,0.0,0.0,AAPL
89,2015-05-12 00:00:00-04:00,28.09835088632985,28.384703237219156,27.923855029181347,28.158754348754883,192640000,0.0,0.0,AAPL
90,2015-05-13 00:00:00-04:00,28.22138887494398,28.45405054686139,28.15874952227282,28.1900691986084,138776800,0.0,0.0,AAPL
91,2015-05-14 00:00:00-04:00,28.50326760345633,28.8477840423584,28.447339366300305,28.8477840423584,180814000,0.0,0.0,AAPL
92,2015-05-15 00:00:00-04:00,28.87463448599491,28.96859352314457,28.68224119652018,28.807519912719727,152832000,0.0,0.0,AAPL
93,2015-05-18 00:00:00-04:00,28.720267062799756,29.243754500049338,28.715791848392346,29.125186920166016,203531600,0.0,0.0,AAPL
94,2015-05-19 00:00:00-04:00,29.237043821913492,29.279549825447738,29.00214455904792,29.098342895507812,178532800,0.0,0.0,AAPL
95,2015-05-20 00:00:00-04:00,29.082685251276104,29.30192299967313,28.93503387612367,29.096107482910156,145819600,0.0,0.0,AAPL
96,2015-05-21 00:00:00-04:00,29.0983412378906,29.447332848055485,29.044648908023593,29.393640518188477,158921600,0.0,0.0,AAPL
97,2015-05-22 00:00:00-04:00,29.440625930475374,29.747111583218956,29.395880609079995,29.65091323852539,182384000,0.0,0.0,AAPL
98,2015-05-26 00:00:00-04:00,29.664330363044932,29.733680812265,28.885807053740756,28.997663497924805,282790400,0.0,0.0,AAPL
99,2015-05-27 00:00:00-04:00,29.158745441012005,29.588273900644243,29.093870186696144,29.5390567779541,183332800,0.0,0.0,AAPL
100,2015-05-28 00:00:00-04:00,29.49878771846198,29.51892106333219,29.328767116910498,29.48089027404785,122933200,0.0,0.0,AAPL
101,2015-05-29 00:00:00-04:00,29.357853261590616,29.407070390029627,29.060314590059924,29.145326614379883,203538000,0.0,0.0,AAPL
102,2015-06-01 00:00:00-04:00,29.145321353775305,29.39364285204603,29.093868333726718,29.2034854888916,128451200,0.0,0.0,AAPL
103,2015-06-02 00:00:00-04:00,29.05135971882422,29.230330736254825,28.9305562448718,29.073732376098633,134670400,0.0,0.0,AAPL
104,2015-06-03 00:00:00-04:00,29.23033257568488,29.292971923689176,29.060308562311693,29.109525680541992,123934000,0.0,0.0,AAPL
105,2015-06-04 00:00:00-04:00,28.988721740865582,29.21243466979933,28.838834488110578,28.939504623413086,153800400,0.0,0.0,AAPL
106,2015-06-05 00:00:00-04:00,28.97082754234685,29.013333549780093,28.71579491133615,28.780670166015625,142507200,0.0,0.0,AAPL
107,2015-06-08 00:00:00-04:00,28.836593481249118,28.905947352561356,28.373509520607943,28.590511322021484,210699200,0.0,0.0,AAPL
108,2015-06-09 00:00:00-04:00,28.34442721267711,28.653152144770022,28.102818548301414,28.50550079345703,224301600,0.0,0.0,AAPL
109,2015-06-10 00:00:00-04:00,28.617358786370456,28.9350307505541,28.601698948890817,28.832124710083008,156349200,0.0,0.0,AAPL
110,2015-06-11 00:00:00-04:00,28.899230313886143,29.12294321025097,28.742631969148345,28.767240524291992,141563600,0.0,0.0,AAPL
111,2015-06-12 00:00:00-04:00,28.67776358885741,28.709083265294403,28.43615319337687,28.449575424194336,147544800,0.0,0.0,AAPL
112,2015-06-15 00:00:00-04:00,28.2102035907609,28.465236225689328,28.122955673906148,28.393648147583008,175955600,0.0,0.0,AAPL
113,2015-06-16 00:00:00-04:00,28.418256237145286,28.601700790918624,28.270606575227426,28.545772552490234,125976400,0.0,0.0,AAPL
114,2015-06-17 00:00:00-04:00,28.572613876447008,28.6084070554388,28.353374467993678,28.478654861450195,131672400,0.0,0.0,AAPL
115,2015-06-18 00:00:00-04:00,28.462995939751615,28.704604599389626,28.46075833261961,28.608407974243164,141628800,0.0,0.0,AAPL
116,2015-06-19 00:00:00-04:00,28.5703753745833,28.59498393109185,28.277312010264776,28.322053909301758,218867600,0.0,0.0,AAPL
117,2015-06-22 00:00:00-04:00,28.52115798715031,28.648674275652258,28.429436582968783,28.548004150390625,136157200,0.0,0.0,AAPL
118,2015-06-23 00:00:00-04:00,28.518922872425954,28.548004936641735,28.384693759321557,28.418251037597656,121075600,0.0,0.0,AAPL
119,2015-06-24 00:00:00-04:00,28.458524335440853,29.037941766950528,28.43839098908134,28.659866333007812,221123600,0.0,0.0,AAPL
120,2015-06-25 00:00:00-04:00,28.827647154976148,28.90370872890344,28.52339744567871,28.52339744567871,127752400,0.0,0.0,AAPL
121,2015-06-26 00:00:00-04:00,28.561427272045922,28.633015336132086,28.30192117978136,28.35561180114746,176267200,0.0,0.0,AAPL
122,2015-06-29 00:00:00-04:00,28.067021811744045,28.292972331386583,27.847784113186954,27.85896873474121,196645600,0.0,0.0,AAPL
123,2015-06-30 00:00:00-04:00,28.09163003461953,28.21467281781171,27.932794073367663,28.06031036376953,177482800,0.0,0.0,AAPL
124,2015-07-01 00:00:00-04:00,28.38916846465127,28.398117185817476,28.18558889840671,28.322053909301758,120955200,0.0,0.0,AAPL
125,2015-07-02 00:00:00-04:00,28.284026812273847,28.342192654041153,28.136375453970906,28.286264419555664,108844000,0.0,0.0,AAPL
126,2015-07-06 00:00:00-04:00,27.950694805030558,28.23928469764741,27.930559753232323,28.187829971313477,112241600,0.0,0.0,AAPL
127,2015-07-07 00:00:00-04:00,28.16321876801408,28.22138460388914,27.688946773175307,28.11847686767578,187787200,0.0,0.0,AAPL
128,2015-07-08 00:00:00-04:00,27.847782725961178,27.883575902663488,27.413779150935518,27.420490264892578,243046400,0.0,0.0,AAPL
129,2015-07-09 00:00:00-04:00,27.706844422352024,27.753823930095304,26.671054231339838,26.861209869384766,314380000,0.0,0.0,AAPL
130,2015-07-10 00:00:00-04:00,27.279552156478864,27.706842917098204,27.11624098499153,27.579326629638672,245418000,0.0,0.0,AAPL
131,2015-07-13 00:00:00-04:00,27.970828478673333,28.134139675066198,27.81199249686344,28.11176872253418,165762000,0.0,0.0,AAPL
132,2015-07-14 00:00:00-04:00,28.196778753880743,28.270604432641733,27.973065817122052,28.100582122802734,127072400,0.0,0.0,AAPL
133,2015-07-15 00:00:00-04:00,28.12519483738715,28.445104452484802,28.093875158157545,28.371278762817383,134596800,0.0,0.0,AAPL
134,2015-07-16 00:00:00-04:00,28.57709706365249,28.76278096307061,28.48984913348864,28.74935531616211,144889600,0.0,0.0,AAPL
135,2015-07-17 00:00:00-04:00,28.87686004018465,28.997663497924805,28.70460016033664,28.997663497924805,184658800,0.0,0.0,AAPL
136,2015-07-20 00:00:00-04:00,29.299685037203815,29.747110932662572,29.239281585512053,29.5457706451416,235600800,0.0,0.0,AAPL
137,2015-07-21 00:00:00-04:00,29.72026584620132,29.735923977146935,29.154272373437163,29.25046730041504,307025600,0.0,0.0,AAPL
138,2015-07-22 00:00:00-04:00,27.29073330341987,28.075965977177862,27.29073330341987,28.01332664489746,461802400,0.0,0.0,AAPL
139,2015-07-23 00:00:00-04:00,28.23256837012807,28.431672722150573,27.977535790980276,27.999908447265625,203998000,0.0,0.0,AAPL
140,2015-07-24 00:00:00-04:00,28.03570128940504,28.12966030021993,27.718029372767642,27.852256774902344,168649200,0.0,0.0,AAPL
141,2015-07-27 00:00:00-04:00,27.53682282342959,27.653154498985707,27.3198227222158,27.465234756469727,177822000,0.0,0.0,AAPL
142,2015-07-28 00:00:00-04:00,27.601696014404297,27.720265280930853,27.416015611114233,27.601696014404297,134472400,0.0,0.0,AAPL
143,2015-07-29 00:00:00-04:00,27.550248777438405,27.62854796472452,27.35338029878272,27.514453887939453,148046800,0.0,0.0,AAPL
144,2015-07-30 00:00:00-04:00,27.364568979430548,27.420497218981932,27.22810393838161,27.375755310058594,134513200,0.0,0.0,AAPL
145,2015-07-31 00:00:00-04:00,27.427208884056945,27.436157607379755,27.049135137736286,27.136383056640625,171540000,0.0,0.0,AAPL
146,2015-08-03 00:00:00-04:00,27.181116227935693,27.420488952782385,26.290738171702063,26.49655532836914,279904000,0.0,0.0,AAPL
147,2015-08-04 00:00:00-04:00,26.268365851421756,26.331005184475902,25.335483555307185,25.64644432067871,496554400,0.0,0.0,AAPL
148,2015-08-05 00:00:00-04:00,25.26837155937036,26.272843716699175,25.07821593432124,25.816469192504883,397250400,0.0,0.0,AAPL
149,2015-08-06 00:00:00-04:00,26.06141856557994,26.180522815654196,25.645676700681634,25.872648239135742,211612000,0.13,0.0,AAPL
150,2015-08-07 00:00:00-04:00,25.749053872857033,26.12434512903234,25.731075417412494,25.960294723510742,154681600,0.0,0.0,AAPL
151,2015-08-10 00:00:00-04:00,26.18726920287338,26.964819433852004,26.18726920287338,26.904144287109375,219806400,0.0,0.0,AAPL
152,2015-08-11 00:00:00-04:00,26.474920993929892,26.558070078780897,25.468151319049372,25.504106521606445,388331200,0.0,0.0,AAPL
153,2015-08-12 00:00:00-04:00,25.288368996687595,25.93782577939821,24.63666447813325,25.897375106811523,404870000,0.0,0.0,AAPL
154,2015-08-13 00:00:00-04:00,26.077157123005925,26.158058470872593,25.740068745068186,25.877151489257812,194143200,0.0,0.0,AAPL
155,2015-08-14 00:00:00-04:00,25.690627593869674,26.13783100680857,25.620963214460115,26.05917739868164,171718000,0.0,0.0,AAPL
156,2015-08-17 00:00:00-04:00,26.07714896903291,26.438957185381806,25.955796985178033,26.328842163085938,163538800,0.0,0.0,AAPL
157,2015-08-18 00:00:00-04:00,26.164796013384056,26.391769300322867,26.070411693297782,26.180526733398438,138242800,0.0,0.0,AAPL
158,2015-08-19 00:00:00-04:00,26.09063983599038,26.185024169338757,25.771529919705788,25.84568977355957,193146000,0.0,0.0,AAPL
159,2015-08-20 00:00:00-04:00,25.636693866480293,25.69736901700774,25.08611518204649,25.315336227416992,274006400,0.0,0.0,AAPL
160,2015-08-21 00:00:00-04:00,24.816443343175152,25.146790186489138,23.74225545438541,23.76697540283203,513102000,0.0,0.0,AAPL
161,2015-08-24 00:00:00-04:00,21.319710955677877,24.450137555455246,20.674748088304767,23.173696517944336,648825200,0.0,0.0,AAPL
162,2015-08-25 00:00:00-04:00,24.969256274672787,24.969256274672787,23.25909468303851,23.31302833557129,414406400,0.0,0.0,AAPL
163,2015-08-26 00:00:00-04:00,24.065853087900333,24.695085176737695,23.607414574470255,24.6501407623291,387098400,0.0,0.0,AAPL
164,2015-08-27 00:00:00-04:00,25.220951417704274,25.44792300842983,24.724306400364522,25.37601089477539,338464400,0.0,0.0,AAPL
165,2015-08-28 00:00:00-04:00,25.207466597226198,25.463653608053637,25.0658901063542,25.45915985107422,212657600,0.0,0.0,AAPL
166,2015-08-31 00:00:00-04:00,25.176003152070585,25.73781702840714,25.169261659877726,25.34005355834961,224917200,0.0,0.0,AAPL
167,2015-09-01 00:00:00-04:00,24.75352459353489,25.14229891214702,24.126539978720654,24.207441329956055,307383600,0.0,0.0,AAPL
168,2015-09-02 00:00:00-04:00,24.771502803371042,25.24567222595215,24.52430328012755,25.24567222595215,247555200,0.0,0.0,AAPL
169,2015-09-03 00:00:00-04:00,25.279368732435508,25.344539327293532,24.728791992955422,24.80295181274414,212935600,0.0,0.0,AAPL
170,2015-09-04 00:00:00-04:00,24.48834279546704,24.820935640339997,24.384969251005455,24.55575942993164,199985200,0.0,0.0,AAPL
171,2015-09-08 00:00:00-04:00,25.1130763789973,25.29510349806456,24.791718822971628,25.238922119140625,219374400,0.0,0.0,AAPL
172,2015-09-09 00:00:00-04:00,25.564780380521217,25.623207792112183,24.6681241548325,24.753520965576172,340043200,0.0,0.0,AAPL
173,2015-09-10 00:00:00-04:00,24.780488058046473,25.4569125095044,24.697340693739587,25.2973575592041,251571200,0.0,0.0,AAPL
174,2015-09-11 00:00:00-04:00,25.12207517711968,25.665910720825195,25.11533368340337,25.665910720825195,199662000,0.0,0.0,AAPL
175,2015-09-14 00:00:00-04:00,26.198511302642633,26.268175691174548,25.811982989781118,25.913108825683594,233453600,0.0,0.0,AAPL
176,2015-09-15 00:00:00-04:00,26.05243275088514,26.187267736277402,25.713096694607383,26.131086349487305,173364800,0.0,0.0,AAPL
177,2015-09-16 00:00:00-04:00,26.12434239402279,26.18951300229648,25.942315266633322,26.16029930114746,148694000,0.0,0.0,AAPL
178,2015-09-17 00:00:00-04:00,25.991758409268044,26.178279316129398,25.555790285682896,25.60073471069336,256450400,0.0,0.0,AAPL
179,2015-09-18 00:00:00-04:00,25.21645605287639,25.686133386637962,25.140050181897784,25.495115280151367,297141200,0.0,0.0,AAPL
180,2015-09-21 00:00:00-04:00,25.544553165129184,25.926587633449145,25.54230714405641,25.8906307220459,200888000,0.0,0.0,AAPL
181,2015-09-22 00:00:00-04:00,25.479383617981522,25.65916475349993,25.28611949738123,25.48387908935547,201384800,0.0,0.0,AAPL
182,2015-09-23 00:00:00-04:00,25.53556495819313,25.780516711991236,25.46140682586891,25.69062614440918,143026800,0.0,0.0,AAPL
183,2015-09-24 00:00:00-04:00,25.45017501167629,25.955807627802308,25.252417094596538,25.84344482421875,200878000,0.0,0.0,AAPL
184,2015-09-25 00:00:00-04:00,26.16704091553299,26.223222297289446,25.623203837095524,25.77826499938965,224607600,0.0,0.0,AAPL
185,2015-09-28 00:00:00-04:00,25.58500291929994,25.746805585795155,25.26814079284668,25.26814079284668,208436000,0.0,0.0,AAPL
186,2015-09-29 00:00:00-04:00,25.355784089393076,25.50859753119888,24.238897837234177,24.508567810058594,293461600,0.0,0.0,AAPL
187,2015-09-30 00:00:00-04:00,24.758016023461767,25.065890676414476,24.434412363463366,24.7872314453125,265892000,0.0,0.0,AAPL
188,2015-10-01 00:00:00-04:00,24.510814832097136,24.634414566180237,24.11529739755104,24.625425338745117,255716400,0.0,0.0,AAPL
189,2015-10-02 00:00:00-04:00,24.272613426625988,24.946790251361485,24.169239852575654,24.805212020874023,232079200,0.0,0.0,AAPL
190,2015-10-05 00:00:00-04:00,24.692848165526833,25.027690542011847,24.51082097924402,24.89510154724121,208258800,0.0,0.0,AAPL
191,2015-10-06 00:00:00-04:00,24.861384873584722,25.110830350118995,24.668120779792048,25.014198303222656,192787200,0.0,0.0,AAPL
192,2015-10-07 00:00:00-04:00,25.110837916229798,25.1175794098669,24.587228574345122,24.89510154724121,187062400,0.0,0.0,AAPL
193,2015-10-08 00:00:00-04:00,24.76250976140156,24.76250976140156,24.317552402590827,24.60744857788086,247918400,0.0,0.0,AAPL
194,2015-10-09 00:00:00-04:00,24.7198111391471,25.232185132071688,24.605200625618203,25.196229934692383,211064400,0.0,0.0,AAPL
195,2015-10-12 00:00:00-04:00,25.33331724198242,25.337810999522482,25.043421016821956,25.079376220703125,121868800,0.0,0.0,AAPL
196,2015-10-13 00:00:00-04:00,24.904091919503983,25.270394044927613,24.872630471407245,25.1220760345459,132197200,0.0,0.0,AAPL
197,2015-10-14 00:00:00-04:00,25.009708031807985,25.06139395100104,24.620932054675972,24.767004013061523,177849600,0.0,0.0,AAPL
198,2015-10-15 00:00:00-04:00,24.928801603142162,25.191730045848715,24.829921827278653,25.13779640197754,150694000,0.0,0.0,AAPL
199,2015-10-16 00:00:00-04:00,25.119821971916483,25.169261867765638,24.83891503142803,24.95352554321289,156930400,0.0,0.0,AAPL
200,2015-10-19 00:00:00-04:00,24.89959242819898,25.11308102177071,24.74453124505576,25.10858726501465,119036800,0.0,0.0,AAPL
201,2015-10-20 00:00:00-04:00,25.020942960388066,25.656916704968797,24.90408642388996,25.567026138305664,195871200,0.0,0.0,AAPL
202,2015-10-21 00:00:00-04:00,25.6187148454159,25.973781655635417,25.55129648896206,25.564781188964844,167180800,0.0,0.0,AAPL
203,2015-10-22 00:00:00-04:00,25.692878192349628,25.955806732177734,25.64119055009577,25.955806732177734,166616400,0.0,0.0,AAPL
